"EnglishName","Number","Waste","Density","Energy, kJ","Energy, kcal","Protein Conversion Factor (NCF)","total-N","Protein, total","Protein, declaration","Carbohydrate best. v / Diff.","Carbohydrate available","carbohydrate, declaration","Added sugar","dietary Fiber","Fat, total","Fat Acid Conversion Factor (FCF)","Alcohol","Ash","solids","Water","Vitamin A","retinol","ß-carotene","D vitamin","D3 cholecalciferol","25-hydroxycholecalciferol","Vitamin E","alpha-tocopherol","gamma-tocopherol","delta-tocopherol","alpha-tokotrienol","Vitamin K1","Vitamin B1","(Thiamine)","(HET, hydroxyethylthiazole)","Vitamin B2, riboflavin","niacin","niacin","Vitamin B6","pantothenic acid","biotin","folate","Free folate","Vitamin B12","Vitamin C","L-ascorbic acid","L-dehydroascorbic","Chloride, Cl","Sodium, Na","Potassium, K","Calcium, Ca","Magnesium, Mg","Phosphor, P","Iron, Fe","Copper, Cu","Zinc, Zn","Iodine, I","Manganese, Mn","Chrom, Cr","Selen, Se","Molybdenum, Mo","Cobolt, Co","Nickel, Ni","Mercury, Hg","Arsen, As","Cadmium, Cd","Lead, Pb","Tin, Sn","L-lactic acid","D-lactic acid","Lactic acid, total","citric acid","Oxalic acid, total","malic acid","Acetic acid","fumaric","benzoic acid","sorbic acid","propionic acid","Organic acids, tot.","Histamine","tyramine","phenylethylamine","putrescin","cadaverine","spermine","spermidine","serotonin","fructose","galactose","glucose","Monosaccharides, total","lactose","maltose","sucrose","Disaccharides, total","raffinose","Other sugars","Sugars, in total","sorbitol","mannitol","inositol","maltitol","Sugar alcohols, total","Starch","(A) Hexoses","(B) the pentoses","(C) UronicAcids","cellulose","lignin","Crude fibers","Neutr.Det.Fibre (NDF)","C4: 0","C6: 0","C8: 0","C10: 0","C12: 0","C14: 0","C15: 0","C16: 0","C17: 0","C18: 0","C20: 0","C22: 0","C24: 0","Others met.","C14: 1 n-5","C15: 1","C16: 1 n-7","C17: 1 n-7","C18: 1 n-9","C18: 1 n-7","C20: 1 n-9","C20: 1 n-11","C22: 1 n-9","C22: 1 n-11","C 24: 1 n-9","Other mono","C18: 2 n-6","C18: 2, conj-A, undifferentiated","C18: 3, n-3","C18: 3 n-6","C18: 4, n-3","C20: 2 n-6","C20: 3 n-3","C20: 3 n-6","C20: 4, n-3","C20: 4, n-6","C20: 5, n-3","C22: 5, n-3","C22: 6, n-3","Other polyunsaturated","C16: 1 trans","C18: 1, trans n-9","C20: 1 trans","C22: 1 trans","C18: 2, trans, undifferentiated","Other fatty acids","Some saturated","Total mono-set","Some polyunsaturated","Total trans fatty acids","Fatty acids, total","Sum of n-3 fatty acids","Sum of n-6 fatty acids","cholesterol","isoleucine","leucine","lysine","methionine","cystine","phenylalanine","tyrosine","threonine","tryptophan","Valin","arginine","histidine","alanine","aspartic acid","glutamic acid","glycine","proline","Serin"
"Herring, pickled, canned","975","0","","796","190","6.25","1.968","12","12","0","0","0","8","0","16","0.925","0","9.6","37.6","62.4","42","42","0","0","0","","0.9","0.9","","","","0","0.03","","","0.08","4.5","2.5","0.15","","","","","4.5","0","0","","","2826","123","60","12.6","","0.7","","","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58","630","964","1200","394","63","512","413","571","120","768","708","256","748","1220","1670","649","492","531"
"Parsley root, raw","976","34","","232","55","6.25","0.368","2.3","2.3","12.3","8","8","0","4.3","0.6","0.8","0","1.8","17","83","2.5","0","30","0","0","","1.7","1.7","","","","","0.1","","","0.08","2.37","2","0.23","","","180","","","41","41","","","17","562","48.5","36","71.1","1.2","0.23","1.4","0.4","0.46","2.8","0","0","","11.1","0","0.5","2.9","1.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8","","","","","","","","","","","","","","","","","","","","","0.094","","0.003","","","","","","","","","0.057","","","","","","","","0.283","","0.042","","","","","","","","","","","","","","","","","","0.097","0.057","0.325","0","0.479","0.042","0.283","0","70","92","92","26","9","55","37","66","22","110","70","33","81","265","604","70","162","66"
"Whey, sweet, dried","977","0","","1525","365","6.38","2.027","12.9","12.7","74.5","74.5","74.7","","0","1.1","0.945","0","8.4","96.8","3.2","9.5","9","6","0.046","","","0.027","","","","","","0.519","","","2.21","4.58","1.26","0.584","5.62","","12","12","2.37","1.5","1.5","","","1079","2080","796","176","932","0.88","","1.97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.5","","","","","","","","","","","","","","0.059","0.009","0.009","0.018","0.012","0.104","","0.327","","0.098","","","","","","","0.033","","0.249","","","0","0","","","","0.024","","0.009","","0","","","","","0","0","0","0","","","","","","","","0.636","0.282","0.033","0","0.951","0.009","0.024","6","709","1200","1030","243","264","405","365","831","199","709","385","243","588","1260","2250","284","791","628"
"Bean sprouts, average values, raw","978","0","","157","37","6.25","0.479","3","3","6.3","5.1","5.1","0","1.2","0.3","0.7","0","0.4","10","90","2.67","0","32","0","0","","","","","","","33","0.084","","","0.124","1.37","0.749","0.081","0.38","","100","","0","13.2","13.2","","","6","149","25.8","21","100","0.91","0.164","0.41","","0.188","","","","","29.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","0.049","","0.012","","","","","","","0","","0.034","","","0","0","","","","0.065","","0.025","","0","","","","","0","0","0","0","","","","","","","","0.061","0.034","0.09","0","0.185","0.025","0.065","0","129","172","168","34","17","115","53","77","37","129","196","72","101","479","163","62","","33"
"Margarine, 30 % fat, vegetable fat","979","0","","1316","315","6.38","0.078","0.5","0.5","11.2","11.2","11.2","0","0","30.2","0.95","0","1.6","43.5","56.5","810","780","360","0","0","","14","14","","","","0","0.01","","","0.025","0.137","0.02","0.003","0.051","0","","2","0.07","0","0","","","","16","","","16","","0","","","","9.4","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4","","","","","","0","","","","","","","","","","0","0","0.3","0.1","","2.7","","2.2","0","0","","","0","","0","","6.9","","","0","0","","","","15.9","","0.4","","","","","","","","","","0","","","0","","","","0.1","5.3","6.9","16.3","0","28.6","0.4","15.9","0","31","50","40","13","5","25","25","23","7","35","18","14","18","39","107","11","49","28"
"Beef, shoulder, ventral part","980","35","","760","182","6.25","3.184","19.9","19.9","0","0","0","0","0","11.4","0.94","0","1","32.3","67.7","11","11","0","0.6","0.6","","0.37","0.37","","","","0","0.044","","","0.17","9.57","5.8","0.46","0.78","0","6","4","1.4","0","0","","","61","320","5","21","170","2.1","0.08","4.4","0.9","0.011","4","6.5","0","","0.7","0.05","0.53","0.9","2.5","","","","","","","","","","","","","","0.23","2.35","0.003","0.23","0.84","2.58","","","0","","0","0","0","0","0","0","","","0","","","","","","0","0","0","0","0","0","","","","","","","","0.34","0.06","2.88","0.13","1.39","","","","","0.16","","0.68","0.11","4.5","","","0","","","","","0.21","","0.14","","","","0","","","0.11","0","0","","","","","","","","","4.8","5.45","0.46","0","10.7","0.14","0.32","64","955","1500","1660","478","143","764","637","828","226","1020","1180","669","1150","1750","2800","1080","892","796"
"Cod, roe, smoked","981","0","","613","147","6.25","4.288","26.8","26.8","0.1","0.1","0.1","","0","4.2","0.6","0","1.9","33","67","8.7","8.7","","27.2","27.2","","","","","","","","","","","","","","","","","","","","","","","490","290","280","8.2","12.8","453","1.11","0.082","4.3","230","0.128","","","","","","0.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","0.5","","0.1","0","0","0","","0","","0.1","","0.4","0.1","","0","0","0.1","0","","0.1","","0","","0","0","0","","","","0.4","0","0.9","","","","","","","0","0.6","0.7","1.4","0","2.7","1.3","0.1","","","","","","","","","","","","","","","","","","",""
"Pork, sausage, Danish, raw","982","0","","889","213","6.25","1.966","12.3","12.3","3.5","3.3","3.3","","0.2","16.8","0.92","0","2.4","35","65","0","0","0","0.671","0.151","0.104","0.13","0.13","","","","0","0.2","","","0.16","3.8","1.8","0.2","0.68","3.7","3.7","1.5","0.75","0","0","","962","708","218","40.7","15","245","1.6","0.083","1.7","2.1","0.02","7","7.4","5","","2","0.43","","0.66","1.57","","","","","","","","","","","","","","","","","","","","","","0","","0","0","1.61","0","0.02","1.63","","","1.63","","","","","","3.1","0.19","0.08","0.01","0.03","0","","","0","0","0","0","0","0.311","","3.96","0.061","2.01","0.04","0","0","","0.029","","0.472","","6.81","0","","0.155","0","0","0","","1.29","","0.149","","0","0.051","0","0.019","","","0","0.029","0.018","","","","","","","0.079","6.38","7.47","1.56","0","15.5","0.196","1.34","49","511","885","963","295","100","452","374","492","120","629","767","334","786","1000","1650","924","727","511"
"Mussels, boiled","983","49","","696","166","6.25","3.808","23.8","23.8","7.4","7.4","7.4","0","0","4.5","0.63","0","3.2","38.9","61.2","84","84","0","0","0","","3.5","3.5","","","","0","0","","","0.2","6.68","1.6","0.096","","","41.8","","10.2","4","4","","","582","145","30","39","145","7.7","0.22","3.4","140","0.23","25.6","46","56","","57.8","1.4","184","22.9","62.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","","","","","","","","0","0.093","0.029","0.449","0.048","0.274","0","0","","","0","","0.242","0","0.26","","","0.276","0.191","","","","0.074","","0.058","","","","","","","0.165","0.417","0.074","0.17","","","","","","","","0.893","0.969","0.958","0","2.82","0.719","0.239","38","1140","1830","1900","647","381","990","990","1100","305","1490","1790","571","1330","2670","3350","1220","990","1220"
"Veal, medium fat, raw","984","6","","768","184","6.25","3.2","20","20","0.6","0.6","0.6","0","0","11.3","0.93","0","0.9","32.8","67.2","0","0","0","0.2","0.2","","0.15","0.15","","","","0","0.072","","","0.172","9.47","6","0.408","0.9","0","6","3","1.3","1","1","","","65","320","8.18","20","166","1.6","0.061","4.2","1.7","0.011","2.2","3","0","","0.9","0.1","0.34","1.4","2","","","","","","","","","","","","","","","","","","","","","","0","","0","0","0","0","0","0","","","0","","","","","","0","0","0","0","0","0","","","","","","","","0.331","0.08","2.83","0.12","1.37","","","","","0.16","0","0.661","0.12","4.39","","","0","","","","","0.21","","0.12","","","","0","","","0.12","0","0","","","","","","","","","4.73","5.33","0.45","0","10.5","0.12","0.33","65","960","1500","1570","480","160","768","672","800","208","992","1250","640","1150","1790","2690","1020","864","800"
"Pork, hand with rind, raw","985","10","","787","188","6.25","3.008","18.2","18.2","0","0","0","0","0","12.9","0.92","0","1","32.1","67.9","0","0","0","0.616","0.126","0.098","0.444","0.444","","","","0","0.832","","","0.14","9.75","6.38","0.319","0.708","3.11","3.92","","0.755","0","0","","","48.4","320","6.25","20.4","188","0.489","0.045","1.4","1.1","0.01","5.3","10.2","0","","2.5","0.13","2","1.9","5.6","","","","","","","","","","","","","","","","","","","","","","0","","0","0","0","0","0","0","","","0","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","902","1380","1680","481","126","692","632","782","202","993","1110","692","1110","1680","2560","932","722","752"
"Blended spread, 80% fat","986","0","","3007","719","6.38","0.07","0.4","0.4","0.6","0.6","0.6","0","0","80.8","0.95","0","1.1","82.9","17.1","579","557","267","0.532","0.532","","7.2","7.2","7.6","","0","0","0.005","","","0.026","0.174","0.074","0","0.081","0","2.07","0","0.092","0","0","","592","358","37","13","1.3","15","0.019","0.025","0.022","1.9","0","0.61","1.9","0","","1.13","0.148","0.01","0.377","2.96","","","","","","","","","","0.022","","","","","","","","","","","","0","0","0","0","0.5","0","0","0.5","","0","0.5","","","","","","0","","","","","","","","2.41","1.73","0.926","1.98","2.22","6.46","0.689","18.5","","7.33","","","","","0.528","","0.797","","21.3","1.08","","","","","","","4.74","0.226","1.85","","","","","","","","","","","","","2.11","","","0.474","1.37","42.3","23.7","6.82","2.59","76.8","1.85","4.74","163","26","43","39","11","4","22","19","19","6","30","15","13","14","36","91","9","43","25"
"Marshmellows, unspecified","987","0","","1466","350","6.25","0.832","5.2","5.2","79.1","79","79","","0.1","0.9","0.8","0","0.1","85.3","14.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","2.4","3","0.9","","0.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6","","11.5","15.1","","6.7","47.4","54.1","","","69.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pork, meat, approx. 10 % fat, raw","988","10","","762","182","6.25","3.2","18.7","18.7","0","0","0","0","0","12","0.92","0","1","31.7","68.3","0","0","0","0.606","0.121","0.097","0.1","0.1","","","","0","0.75","","","0.23","7.37","3.8","0.436","0.6","2.6","1.5","","0.65","0","0","","","84","366","7","25","188","0.89","0.1","3.6","1","0.014","5.3","6.9","0","","2.5","0.13","2","1.9","5.6","","","","","","","","","","","","","","1.1","1.1","","0.45","0.13","0.13","1.45","","0","","0","0","0","0","0","0","","","0","","","","","","0","0","0","0","0","0","","","","","","","","0.183","0","3.04","0","1.55","","","","","","","0.386","0","4.92","","","0.081","","","","","0.813","","0.071","","","","0","","","0","0","0","","","","","","","","","4.77","5.39","0.884","0","11","0.071","0.813","65","960","1470","1790","512","134","736","672","832","214","1060","1180","736","1180","1790","2720","992","768","800"
"Pork, brawn, head cheese","989","0","","898","215","6.25","2.08","13","13","0.2","0.2","0.2","0","0","18.2","0.92","0","2","33.4","66.6","0","0","0","0.681","0.156","0.105","0.08","0.08","","","","0","0.49","","","0.1","2.73","1.1","0.09","0.9","","3","0","0.5","0","0","","","830","107","10.1","9","104","0.95","0.1","1.5","2.1","0.02","7","7.4","5","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","0.034","4.62","","","","","","","0.504","","6.32","","","","","","","","1.06","","0.202","","","","","","","0","","","","","","","","","","","8.66","6.83","1.26","0","16.7","0.202","1.06","53","478","811","1040","250","81","458","333","458","98","395","874","270","874","1040","1620","1460","1170","541"
"Chicken, wing, flesh and skin, raw","990","25","","780","186","6.25","3.072","19.2","19.2","0.1","0.1","0.1","0","0","12.2","0.915","0","1.5","33","67","44","44","0","1.5","1.5","","0.5","0.5","","","","0","0.05","","","0.09","9.23","5.9","0.35","","","4","","0.32","0.7","0.7","","","73","156","14","18","139","1.4","","1.33","","","","","","","0.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","","","","0","0","0","0","0.02","0.102","","2.62","","0.717","","","","","","","0.686","","4.29","","","0.123","0","","","","2.39","","0.113","","0","","","","","0.061","0.01","0.01","0.02","","","","","","","","3.46","5.1","2.6","0","11.2","0.153","2.45","77","891","1350","1720","492","123","707","584","768","200","1010","1230","492","1140","1690","2550","1080","860","768"
"Wheat bread, high fat seeds, industrially produced","991","0","","1122","268","5.7","1.68","9.6","10.5","45.3","40","39.1","0","5.3","6.4","0","0","1.9","63.2","36.8","0","0","0","0","0","","0.5","0.5","","","","","0.218","","","0.083","1.68","1.12","0.076","0.307","3.7","26","","0.087","0","0","","750","439","195","33.2","43.4","147","1.5","0.205","1.14","16.6","0.74","5.8","3.57","","","14.2","","","4.17","1.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.8","","","","","","","","","","0","0","0","0","","0","","0","0","0","","","","","0","","0","0","","0","","","","","0","","0","","","","","","","","","","","","","0","","","","","0","0","0","0","0","0","0","0","420","722","235","156","185","504","235","286","101","487","386","218","319","470","3090","403","1110","504"
"Sprat (sardine), in tomato sauce, canned","993","0","","857","205","6.25","2.416","15.1","15.1","0.5","0.5","0.5","0","0","16","0.88","0","2.4","34","66","18","18","0","12","12","","2.3","2.3","","","","0","0.03","","","0.17","5.68","3.3","0.15","0.7","4","16","6","7.8","0","0","","","461","376","400","37","350","2.4","0.24","2.8","25","","","","","","","","","","","","","","","","","","","","","","","","","10","0.48","","0.02","","","","","","","","","","","","","","0.5","","","","","","0","","","","","","","","","","","","","0.792","0.076","3.44","","0.239","","","","","","","1.54","","3.83","","","0.282","0.239","","","","0.185","","0.239","","","","","","","0.315","1.39","","1.51","","","","","","","","4.55","5.9","3.64","0","14.1","3.14","0.5","38","725","1110","1260","435","65","580","580","652","143","870","846","507","894","1430","1720","773","556","604"
"Lamb, shoulder, raw","994","29","","959","229","6.25","2.96","18.5","18.5","0","0","0","0","0","17.4","0.8","0","0.8","36.7","63.3","45","45","0","0.4","0.4","","0.7","0.7","","","","0","0.18","","","0.3","7.17","4.3","0.2","0.55","1","2.6","1","1.2","1","1","","","66","218","13","17","181","1.5","0.122","3.42","0.7","0.01","8.1","6.05","0","","2.14","0.19","","1.6","4.6","","","","","","","","","","","","","","","","","","","","","","0","","0","0","0","0","0","0","","","0","","","","","","0","0","0","0","0","0","","","0","0","0","0.012","0.074","0.829","","3.56","","2.46","0","0","","","0","","0.347","","5.13","","","0","0","0","","","0.294","","0.164","","","","","","","0","","","0","","","0.517","","","","0.548","6.94","5.48","0.458","0.517","13.9","0.164","0.294","73","918","1510","1690","474","157","740","740","799","172","1010","1240","533","1150","1690","2720","977","858","740"
"Pheasant, flesh and skin, raw","995","66","","713","170","6.25","3.632","21.7","21.7","0","0","0","0","0","9.3","0.892","0","1.3","32.2","67.8","73","73","0","","","","","","","","","0","0.072","","","0.143","11.9","6.43","0.66","0.928","","6","","0.77","5.3","5.3","","","40","243","12","20","214","1.15","0.065","0.96","8","0.017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","0","0","0","0","0","0.012","","1.97","","1.11","","","","","","","1.42","","2.57","","","0","0","","","","1.1","","0","","0","","","","","0.066","0.004","0.029","0.008","","","","","","","","3.09","3.99","1.2","0","8.29","0.041","1.16","71","1160","1850","1890","690","400","944","981","1090","331","1200","1490","799","1450","1930","2910","1820","1020","1090"
"Marmalade, strawberry","997","0","","960","229","6.25","0.08","0.5","0.5","55.5","54.3","54.3","45","1.2","0.5","0.8","0","2.5","59","41","4.17","0","50","","","","0.2","0.2","","","","0","0","","","0.035","0.3","0.2","0.03","0.21","1.8","5","5","0","14","14","","","18","44","25","4","13","0.5","0.12","0.027","1.4","0.021","3","0.3","","","10","","","","","","","","","","","","","","","","","","","2","","","","","","","1.33","","1.17","2.5","0","0","55.5","55.5","","","58","","","","","","","","","","","","","","","","","","","","","0.041","","","","","","","","","","","0.069","","","","","","","","0.152","","0.138","","","","","","","0","","","","","","","","","","","0.041","0.069","0.29","0","0.4","0.138","0.152","0","18","30","26","8","3","17","8","17","6","22","30","9","23","73","68","19","18","22"
